id,name,aliases,visual_keywords,visual_description,recognition_hint
entity_CP_YDIAO_008,商鱼纹佩,商鱼佩|鱼佩,鱼|佩|玉雕,玉质佩，饰商鱼纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,商鱼纹饰，可据此与同类器物区分。
entity_CP_YDIAO_009,明青白玉寿字兔纹饰件,青白玉寿字兔纹饰件|玉寿字兔纹饰件|青白件,玉雕|玉器,玉质件，施青白釉，饰玉寿字兔纹饰纹，做工精细考究，形态端整大方。,青白釉色，可据此与同类器物区分。
entity_CP_YDIAO_010,元墨玉通雕松鹿纹饰件,墨玉通雕松鹿纹饰件|墨玉通雕松鹿件|鹿件,鹿|松|玉雕,玉质件，饰墨玉通雕松鹿纹饰纹，做工精细考究，形态端整大方。,墨玉通雕松鹿纹饰，可据此与同类器物区分。
entity_CP_YDIAO_011,元白玉雕螭虎纹龙头带钩,白玉雕螭虎纹龙头带钩|白玉雕螭虎纹钩|龙钩,玉雕|龙|虎,玉质钩，饰白玉雕螭虎纹龙头带纹，做工精细考究，形态端整大方。,白玉雕螭虎纹纹饰，可据此与同类器物区分。
entity_CP_YDIAO_012,宋青玉人面佩,青玉人面佩,佩|玉雕|玉器,玉质佩，饰青玉人面纹，做工精细考究，形态端整大方。,青玉人面纹饰，可据此与同类器物区分。
entity_CP_YDIAO_013,汉青玉通雕螭纹佩,青玉通雕螭纹佩|青玉通雕螭佩,佩|玉雕|玉器,玉质佩，饰青玉通雕螭纹，做工精细考究，形态端整大方。,青玉通雕螭纹饰，可据此与同类器物区分。
entity_CP_YDIAO_014,清白玉凤穿牡丹纹带扣,白玉凤穿牡丹纹带扣|白玉凤穿牡丹扣|牡丹扣,牡丹|凤|扣,玉质扣，饰白玉凤穿牡丹纹带纹，做工精细考究，形态端整大方。,白玉凤穿牡丹纹饰，可据此与同类器物区分。
entity_CP_YDIAO_015,明青白玉云雷纹连环桶,青白玉云雷纹连环桶|玉云雷纹连环环|青白环,环|玉雕|玉器,玉质环，施青白釉，饰玉云雷纹连环桶纹，做工精细考究，形态端整大方。,青白釉色，可据此与同类器物区分。
entity_CP_YDIAO_016,清青玉双鱼馨,青玉双鱼馨,鱼|玉雕|玉器,玉质器物，饰青玉双鱼馨纹，做工精细考究，形态端整大方。,青玉双鱼馨纹饰，可据此与同类器物区分。
entity_CP_YDIAO_017,明白玉鼓钉纹双龙耳杯,白玉鼓钉纹双龙耳杯|白玉鼓钉纹双杯|龙杯,龙|杯|玉雕,玉质杯，饰白玉鼓钉纹双龙耳纹，做工精细考究，形态端整大方。,白玉鼓钉纹双纹饰，可据此与同类器物区分。
entity_CP_YDIAO_018,西汉玉蝉,玉蝉,蝉|玉雕|玉器,玉质器物，饰玉蝉纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,玉蝉纹饰，可据此与同类器物区分。
entity_CP_YDIAO_019,新石器青玉斧,,玉雕|玉器,玉质器物，饰新石器青玉斧纹，做工精细考究，形态端整大方。,新石器青玉斧纹饰，可据此与同类器物区分。
entity_CP_YDIAO_020,明玛瑙双螭耳杯,玛瑙双螭耳杯,杯|玉雕|玉器,玉质杯，饰玛瑙双螭耳纹，做工精细考究，形态端整大方。,玛瑙双螭耳纹饰，可据此与同类器物区分。
entity_CP_YDIAO_021,周青玉凤鸟夔纹琴饰,,凤|鸟|玉雕,玉质器物，饰周青玉凤鸟夔纹琴饰纹，做工精细考究，形态端整大方。,周青玉凤鸟夔纹饰，可据此与同类器物区分。
entity_CP_YDIAO_022,清白玉蝴蝶,白玉蝴蝶,玉雕|玉器,玉质器物，饰白玉蝴蝶纹，做工精细考究，形态端整大方。,白玉蝴蝶纹饰，可据此与同类器物区分。
entity_CP_YDIAO_023,战国龙形蚕纹佩,战国龙形蚕佩|龙佩,龙|蚕|佩,玉质佩，饰战国龙形蚕纹，做工精细考究，形态端整大方。,战国龙形蚕纹饰，可据此与同类器物区分。
entity_CP_YDIAO_024,清白玉五子登科座件,白玉五子登科座件|白玉五子登科件,玉雕|玉器,玉质件，饰白玉五子登科座纹，做工精细考究，形态端整大方。,白玉五子登科纹饰，可据此与同类器物区分。
entity_CP_YDIAO_025,汉青玉龙纹三联璧,青玉龙纹三联璧|青玉龙纹三联联|龙联,龙|玉雕|玉器,玉质联，饰青玉龙纹三联璧纹，做工精细考究，形态端整大方。,青玉龙纹三联纹饰，可据此与同类器物区分。
entity_CP_YDIAO_026,清乾隆青玉鹭鸶荷叶花插,青玉鹭鸶荷叶花插,鹭|玉雕|玉器,玉质器物，饰青玉鹭鸶荷叶花插纹，做工精细考究，形态端整大方。,青玉鹭鸶荷叶纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_001,竹雕十八罗汉松舟渡江,竹雕十八罗汉舟|罗汉舟,竹雕|罗汉|松|舟,竹质舟，为竹雕十八罗汉松舟渡江形象，做工精细考究，形态端整大方。,竹雕十八罗汉纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_002,竹根雕诗文笔筒,竹根雕笔筒,竹根雕|笔筒|竹雕,竹质笔筒，饰竹根雕诗文纹，做工精细考究，形态端整大方。,竹根雕诗文纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_003,竹雕吞江醉石图香筒,竹雕吞江醉石香筒|竹刻香筒,竹雕|竹刻,竹质香筒，饰竹雕吞江醉石、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕吞江醉石纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_004,竹雕五老图,竹刻图,竹雕|竹刻,竹质图，饰竹雕五老、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕五老纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_005,竹雕加彩山水臂搁,竹雕山水臂搁|加彩臂搁|山水臂搁,竹雕|加彩|山水|臂搁,瓷质臂搁，以加彩绘饰，饰竹雕山水纹，做工精细考究，形态端整大方。,加彩釉色，可据此与同类器物区分。
entity_CP_ZDIAO_006,竹雕狮子卧像,狮卧像,竹雕|狮|竹刻,竹质卧像，为竹雕狮子、竹刻形象，纹样层次分明，视觉特征鲜明独特。,竹雕狮子纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_007,竹雕松树天然竹头笔筒,竹雕松树天然笔筒|松笔筒,竹雕|松|笔筒,竹质笔筒，饰竹雕松树天然竹头纹，做工精细考究，形态端整大方。,竹雕松树天然纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_008,竹雕白菜草虫图香筒,竹雕白菜草虫香筒|竹刻香筒,竹雕|竹刻,竹质香筒，饰竹雕白菜草虫、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕白菜草虫纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_009,竹雕紫微貔貅像,,竹雕|竹刻,竹质器物，饰竹雕紫微貔貅像、竹刻纹，纹样层次分明。,竹雕紫微貔貅纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_010,竹雕钟馗出游,竹雕钟馗出游钟|钟馗钟,竹雕|钟馗|竹刻,竹质钟，为竹雕钟馗出游、竹刻形象，纹样层次分明，视觉特征鲜明独特。,钟馗题材，可据此与同类器物区分。
entity_CP_ZDIAO_011,竹雕诗文荡舟笔筒,竹刻笔筒,竹雕|笔筒|竹刻,竹质笔筒，饰竹雕诗文荡舟、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕诗文荡舟纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_012,竹雕东山报捷图笔筒,竹雕东山报捷笔筒|竹刻笔筒,竹雕|笔筒|竹刻,竹质笔筒，饰竹雕东山报捷、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕东山报捷纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_013,竹雕松树头酒杯,松酒杯,竹雕|松|杯,竹质酒杯，饰竹雕松树头纹，做工精细考究，形态端整大方。,竹雕松树头纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_014,竹雕蟾蜍,,竹雕|蟾|竹刻,竹质器物，饰竹雕蟾蜍、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕蟾蜍纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_015,竹雕卧狮洗,狮洗,竹雕|狮|竹刻,竹质洗，饰竹雕卧狮、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕卧狮纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_016,竹根雕老人,,竹根雕|竹雕|竹刻,竹质器物，饰竹根雕老人、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹根雕老人纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_017,竹雕三羊启泰,,竹雕|羊|竹刻,竹质器物，饰竹雕三羊启泰、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕三羊启泰纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_018,竹雕伏狮罗汉,,竹雕|罗汉|狮,竹质器物，为竹雕伏狮罗汉形象，做工精细考究，形态端整大方。,竹雕伏狮罗汉纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_019,竹雕留青纳凉图笔筒,竹雕留青纳凉笔筒|竹刻笔筒,竹雕|笔筒|竹刻,竹质笔筒，饰竹雕留青纳凉、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕留青纳凉纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_020,竹雕抱狮罗汉立像,罗汉立像,竹雕|罗汉|狮,竹质立像，为竹雕抱狮罗汉形象，做工精细考究，形态端整大方。,竹雕抱狮罗汉纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_021,竹雕留青山水四乐臂搁,竹雕留青山水臂搁|山水臂搁,竹雕|山水|臂搁,竹质臂搁，饰竹雕留青山水四乐纹，做工精细考究，形态端整大方。,竹雕留青山水纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_022,竹雕诗文梅花笔架,,竹雕|梅|竹刻,竹质器物，饰竹雕诗文梅花笔架、竹刻纹，纹样层次分明。,竹雕诗文梅花纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_023,竹雕美人焚香,,竹雕|竹刻,竹质器物，饰竹雕美人焚香、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕美人焚香纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_024,竹雕诗文山水臂搁,山水臂搁,竹雕|山水|臂搁,竹质臂搁，饰竹雕诗文山水纹，做工精细考究，形态端整大方。,竹雕诗文山水纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_025,竹雕二乔图香筒,竹雕二乔香筒|竹刻香筒,竹雕|竹刻,竹质香筒，饰竹雕二乔、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕二乔纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_026,竹雕春嬉图笔筒,竹雕春嬉笔筒|竹刻笔筒,竹雕|笔筒|竹刻,竹质笔筒，饰竹雕春嬉、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕春嬉纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_027,竹雕梅花诗文臂角,竹雕梅花诗文角|梅角,竹雕|梅|竹刻,竹质角，饰竹雕梅花诗文臂、竹刻纹，纹样层次分明，视觉特征鲜明独特。,竹雕梅花诗文纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_028,清中期 “尚勋款”留青竹刻溪船纳凉图笔筒,“尚勋款”留青竹刻溪船纳凉图笔筒|“尚勋款”留笔筒,竹|笔筒|竹雕,竹质笔筒，饰“尚勋款”留青竹刻溪船纳凉纹，做工精细考究，形态端整大方。,“尚勋款”留纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_029,清中期留青“纳凉图”笔筒,留青“纳凉图”笔筒|留青“纳凉图笔筒|竹刻笔筒,笔筒|竹雕|竹刻,竹质笔筒，饰留青“纳凉图”、竹刻纹，纹样层次分明。,留青“纳凉图纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_030,清康熙二乔图香筒,二乔图香筒|二乔香筒|竹刻香筒,竹雕|竹刻,竹质香筒，饰二乔、竹刻纹，纹样层次分明，视觉特征鲜明独特。,二乔纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_031,民国加彩山水纹臂搁,加彩山水纹臂搁|山水臂搁|加彩臂搁,加彩|山水|臂搁,瓷质臂搁，以加彩绘饰，饰山水纹，做工精细考究，形态端整大方。,加彩釉色，可据此与同类器物区分。
entity_CP_ZDIAO_032,清留青山水花卉诗文座屏,留青山水花卉诗文座屏|留青山水花卉座屏|花卉座屏,花卉|山水|座屏,竹质座屏，饰留青山水花卉诗文纹，做工精细考究，形态端整大方。,留青山水花卉纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_033,清代紫微貔貅像,紫微貔貅像,竹雕|竹刻,竹质器物，饰紫微貔貅像、竹刻纹，纹样层次分明，视觉特征鲜明独特。,紫微貔貅像纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_034,明小松款松树头酒杯,小松款松树头酒杯|松酒杯,松|杯|竹雕,竹质酒杯，饰小松款松树头纹，做工精细考究，形态端整大方。,小松款松树头纹饰，可据此与同类器物区分。
entity_CP_ZDIAO_035,清晚期竹根雕钟馗出游,竹根雕钟馗出游|竹根雕钟馗出钟|竹根雕钟,竹根雕|钟馗|竹雕,竹质钟，为竹根雕钟馗出游形象，做工精细考究，形态端整大方。,钟馗题材，可据此与同类器物区分。
entity_CP_ZDIAO_036,清戊午款竹根雕老人,戊午款竹根雕老人,竹根雕|竹雕|竹刻,竹质器物，饰戊午款竹根雕老人、竹刻纹，纹样层次分明。,戊午款竹根雕纹饰，可据此与同类器物区分。
entity_CP_TJ_001,五山镜,,镜|铜镜|青铜,青铜质镜，饰五山纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,五山纹饰，可据此与同类器物区分。
entity_CP_TJ_002,仿唐宝相花方镜,宝相花镜,宝相花|镜|铜镜,铜质镜，饰仿唐宝相花方纹，做工精细考究，形态端整大方。,仿唐宝相花方纹饰，可据此与同类器物区分。
entity_CP_TJ_003,佛像铁镜,,铁镜|佛像|铜镜,铜质铁镜，饰佛像纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,佛像纹饰，可据此与同类器物区分。
entity_CP_TJ_004,四神镜,,镜|铜镜|青铜,青铜质镜，饰四神纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,四神纹饰，可据此与同类器物区分。
entity_CP_TJ_005,龟鹤仙人镜,仙人镜,仙人|鹤|镜,铜质镜，饰龟鹤仙人纹，做工精细考究，形态端整大方。,龟鹤仙人纹饰，可据此与同类器物区分。
entity_CP_TJ_006,雷纹镜,雷镜,镜|铜镜|青铜,青铜质镜，饰雷纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,雷纹饰，可据此与同类器物区分。
entity_CP_TJ_007,双鱼戏水镜,鱼镜,鱼|镜|铜镜,铜质镜，饰双鱼戏水纹，做工精细考究，形态端整大方。,双鱼戏水纹饰，可据此与同类器物区分。
entity_CP_TJ_008,内十六棱镜,,镜|铜镜|青铜,青铜质镜，饰内十六棱纹，做工精细考究，形态端整大方。,内十六棱纹饰，可据此与同类器物区分。
entity_CP_TJ_009,长宜子孙镜,,镜|铜镜|青铜,青铜质镜，饰长宜子孙纹，做工精细考究，形态端整大方。,长宜子孙纹饰，可据此与同类器物区分。
entity_CP_TJ_010,海马葡萄纹镜,海马葡萄镜|葡萄镜,葡萄|马|镜,铜质镜，饰海马葡萄纹，做工精细考究，形态端整大方。,海马葡萄纹饰，可据此与同类器物区分。
entity_CP_TJ_011,连弧锦地凤纹镜,连弧凤镜|锦镜|凤镜,凤|镜|铜镜,铜质镜，以锦地为地，饰连弧凤纹，做工精细考究，形态端整大方。,锦釉色，可据此与同类器物区分。
entity_CP_TJ_012,云雷纹地龙纹镜,云雷纹地龙镜|龙镜,龙|镜|铜镜,铜质镜，饰云雷纹地龙纹，做工精细考究，形态端整大方。,云雷纹地龙纹饰，可据此与同类器物区分。
entity_CP_TJ_013,天下大明镜,,镜|铜镜|青铜,青铜质镜，饰天下大明纹，做工精细考究，形态端整大方。,天下大明纹饰，可据此与同类器物区分。
entity_CP_TJ_014,横列式神兽镜,,镜|铜镜|青铜,青铜质镜，饰横列式神兽纹，做工精细考究，形态端整大方。,横列式神兽纹饰，可据此与同类器物区分。
entity_CP_TJ_022,四山镜,,镜|铜镜|青铜,青铜质镜，饰四山纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,四山纹饰，可据此与同类器物区分。
entity_CP_TJ_016,连峰纹镜,连峰镜,镜|铜镜|青铜,青铜质镜，饰连峰纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,连峰纹饰，可据此与同类器物区分。
entity_CP_TJ_017,三龙纹镜,三龙镜|龙镜,龙|镜|铜镜,铜质镜，饰三龙纹，做工精细考究，形态端整大方，视觉特征鲜明独特。,三龙纹饰，可据此与同类器物区分。
entity_CP_TJ_018,六棱飞鸟花枝镜,鸟镜,鸟|镜|铜镜,铜质镜，饰六棱飞鸟花枝纹，做工精细考究，形态端整大方。,六棱飞鸟花枝纹饰，可据此与同类器物区分。
entity_CP_TJ_019,双鱼戏水有柄镜,鱼镜,鱼|镜|铜镜,铜质镜，饰双鱼戏水有柄纹，做工精细考究，形态端整大方。,双鱼戏水有柄纹饰，可据此与同类器物区分。
